station,time.yy,time.mm,time.dd,time.hh,temp,relhum,vappres,dewpt,mixratio,wetbulb,enthalpy,precip,airpres,winddir,windmean,windmax,rad.global,rad.direct,rad.diffus,rad.vert.N,rad.vert.E,rad.vert.S,rad.vert.W,ir.horiz,cloudcov,albedo,emissivity
REH,2018,6,12,20,17.3,84.2,16.6,14.6,10.97,15.6,45.2,3.3,958,61,1.6,4.3,0,0,0,0,0,0,0,387,100,19,95
REH,2018,6,12,21,16.3,91.4,16.9,14.9,11.17,15.4,44.7,1.5,958,135,0.7,2.8,0,0,0,0,0,0,0,385,100,19,95
REH,2018,6,12,22,16.3,92,17.1,15,11.31,15.5,45,2.1,957.7,315,0.3,1.3,0,0,0,0,0,0,0,384,100,19,95
REH,2018,6,12,23,16.4,91.4,17.1,15,11.31,15.5,45.1,0.1,957.8,326,0.5,1.3,0,0,0,0,0,0,0,382,100,19,95
REH,2018,6,13,0,16.4,92.6,17.3,15.2,11.45,15.6,45.5,0.1,957.5,288,0.4,1.1,0,0,0,0,0,0,0,381,100,19,95
REH,2018,6,13,1,16.4,92,17.2,15.1,11.38,15.6,45.3,0,957.5,297,0.7,1.8,0,0,0,0,0,0,0,379,100,19,95
REH,2018,6,13,2,16.5,92,17.3,15.2,11.45,15.7,45.6,0.2,957.2,284,1.3,3.5,0,0,0,0,0,0,0,378,100,19,95
REH,2018,6,13,3,15.9,89.6,16.2,14.2,10.7,14.8,43.1,1.5,957.5,340,2.8,7.5,0,0,0,0,0,0,0,376,100,19,95
REH,2018,6,13,4,14.6,87.8,14.6,12.6,9.63,13.4,39,0.1,958,334,2.9,7,0,0,0,0,0,0,0,374,100,19,95
REH,2018,6,13,5,14.2,86,13.9,11.9,9.15,12.8,37.4,0,958.4,335,3,6.4,6,0,6,3,3,3,3,373,100,19,95
REH,2018,6,13,6,14,86,13.7,11.7,9.01,12.7,36.8,0,959.1,337,2.6,5.6,45,0,45,26,26,26,26,371,100,19,95
REH,2018,6,13,7,14.2,83.2,13.5,11.4,8.87,12.6,36.7,0,959.8,340,2.4,6.2,64,0,64,37,37,37,37,370,100,19,95
REH,2018,6,13,8,14.1,82.7,13.3,11.2,8.73,12.4,36.2,0.2,960.7,327,1.7,4.1,99,0,99,58,58,57,58,370,100,19,95
REH,2018,6,13,9,13.9,84.9,13.5,11.4,8.86,12.4,36.4,0,961.3,45,0.8,2.9,149,0,149,86,87,86,86,369,100,19,95
REH,2018,6,13,10,13.7,89.5,14,12,9.19,12.7,37,0.3,961.9,72,0.7,2.8,135,0,135,78,79,78,78,369,100,19,95
REH,2018,6,13,11,13.7,89.5,14,12,9.18,12.7,37,1.2,962.3,345,1.3,3.2,107,0,107,62,62,62,62,368,100,19,95
REH,2018,6,13,12,13.9,88.3,14,12,9.18,12.8,37.2,0.5,962.6,7,0.9,2.3,107,0,107,62,63,62,62,368,100,19,95
REH,2018,6,13,13,14.6,85.5,14.2,12.2,9.31,13.2,38.2,0,962.5,60,1,2.9,98,0,98,57,57,57,57,368,100,19,95
REH,2018,6,13,14,15,82.2,14,12,9.18,13.2,38.3,0,962.8,60,1,4.7,85,0,85,49,50,49,49,367,100,19,95
REH,2018,6,13,15,14.6,82.7,13.7,11.7,8.98,12.9,37.4,0,963,77,1.1,3.5,116,0,116,67,68,67,67,367,100,19,95
REH,2018,6,13,16,15.1,77.5,13.3,11.2,8.71,12.8,37.2,0,963.3,90,0.7,2,141,1,141,82,82,82,82,367,100,19,95
REH,2018,6,13,17,14.8,80.1,13.5,11.4,8.84,12.8,37.2,0,963.7,90,0.5,1.3,70,0,70,41,41,41,41,366,100,19,95
REH,2018,6,13,18,14,84.9,13.6,11.5,8.9,12.5,36.6,0,964.1,108,0.7,4,19,0,19,11,11,11,11,366,100,19,95
REH,2018,6,13,19,13.9,87.2,13.8,11.8,9.03,12.7,36.8,0,964.5,117,0.3,1,4,0,4,2,3,2,3,365,100,19,95
REH,2018,6,13,20,13.6,88.9,13.8,11.8,9.02,12.5,36.5,0,965,90,0.1,1,0,0,0,0,0,0,0,363,100,19,95
REH,2018,6,13,21,13.1,91.8,13.8,11.8,9.02,12.3,35.9,0,965.5,0,0,0.6,0,0,0,0,0,0,0,353,94,19,95
REH,2018,6,13,22,12.6,93,13.6,11.5,8.89,12,35.1,0,965.4,0,0.1,0.6,0,0,0,0,0,0,0,352,100,19,95
REH,2018,6,13,23,12.6,93,13.6,11.5,8.89,12,35.1,0,965.2,0,0,0,0,0,0,0,0,0,0,355,100,19,95
REH,2018,6,14,0,12.9,93,13.8,11.8,9.02,12.3,35.7,0,965,0,0,0,0,0,0,0,0,0,0,358,100,19,95
REH,2018,6,14,1,12.9,90,13.4,11.3,8.76,12,35.1,0,964.8,27,0.3,1.3,0,0,0,0,0,0,0,320,90,21,95
REH,2018,6,14,2,11.8,93,12.9,10.7,8.43,11.2,33.1,0,964.6,90,0.3,1.2,0,0,0,0,0,0,0,304,39,21,95
REH,2018,6,14,3,10.3,94.8,11.9,9.5,7.77,9.9,29.9,0,964.4,117,0.2,0.6,0,0,0,0,0,0,0,300,25,21,95
REH,2018,6,14,4,10.1,94.1,11.6,9.2,7.57,9.6,29.2,0,964.3,243,0.3,1.3,3,1,3,2,3,2,2,317,25,21,95
REH,2018,6,14,5,10.9,89.8,11.7,9.3,7.64,10,30.2,0,964.5,304,0.6,1.7,83,131,60,93,160,34,34,358,39,21,95
REH,2018,6,14,6,12.3,84.7,12.1,9.8,7.9,10.9,32.3,0,964.6,339,0.9,2.3,272,603,79,230,640,49,49,326,0,21,95
REH,2018,6,14,7,13.8,77.8,12.3,10,8.03,11.6,34.2,0,964.7,6,1.1,3.3,444,722,107,186,766,71,71,333,23,21,95
REH,2018,6,14,8,15.6,71.6,12.7,10.5,8.3,12.7,36.7,0,964.7,65,1.9,4.4,543,545,199,116,617,254,116,349,48,21,95
REH,2018,6,14,9,17,64.7,12.5,10.3,8.17,13.1,37.8,0,964.5,50,1.8,4.4,602,384,320,174,517,354,174,350,59,21,95
REH,2018,6,14,10,17.2,60.1,11.8,9.4,7.7,12.7,36.8,0,964.6,48,1.7,4.4,502,149,379,214,333,310,214,368,81,21,95
REH,2018,6,14,11,18.3,55.7,11.7,9.3,7.64,13.1,37.8,0,964.5,15,1.8,5.3,616,215,423,238,343,391,238,372,75,21,95
REH,2018,6,14,12,18.9,52.6,11.5,9,7.51,13.2,38,0,964.2,14,1.3,3.6,611,198,432,242,251,390,318,349,68,21,95
REH,2018,6,14,13,19.6,49,11.2,8.6,7.31,13.3,38.3,0,963.8,23,1.3,4.2,803,631,249,161,161,494,445,334,48,21,95
REH,2018,6,14,14,20.7,47,11.5,9,7.51,13.9,39.9,0,963.7,333,1.7,4.1,849,869,141,114,113,477,638,325,29,21,95
REH,2018,6,14,15,21.1,44.7,11.2,8.6,7.32,13.9,39.8,0,963.5,302,1.8,4.6,698,749,164,108,107,351,711,328,13,21,95
REH,2018,6,14,16,21.2,44.1,11.1,8.5,7.25,13.9,39.7,0,963.3,351,1.2,3.9,586,856,86,93,76,170,830,299,6,21,95
REH,2018,6,14,17,21,43.1,10.7,8,6.99,13.6,38.9,0,963.2,342,1.2,3.3,398,698,95,196,63,63,740,289,6,21,95
REH,2018,6,14,18,20.9,44.6,11,8.4,7.18,13.7,39.3,0,963.6,323,1.2,2.7,228,572,72,242,43,43,602,289,0,21,95
REH,2018,6,14,19,18.4,62,13.1,11,8.57,14,40.2,0,964,333,0.5,1.9,78,308,39,170,22,22,305,298,33,21,95
REH,2018,6,14,20,16,76.1,13.8,11.8,9.03,13.5,38.9,0,964.8,286,0.7,2.4,0,0,0,0,0,0,0,337,63,21,95
REH,2018,6,14,21,14.8,79,13.3,11.2,8.69,12.7,36.8,0,965.3,270,0.1,0.7,0,0,0,0,0,0,0,361,94,21,95
REH,2018,6,14,22,14.4,84.9,13.9,11.9,9.09,12.9,37.4,0,965.5,315,0.4,1.3,0,0,0,0,0,0,0,353,71,21,95
REH,2018,6,14,23,13.5,87.7,13.6,11.5,8.89,12.3,36,0,965.5,270,0.4,1.2,0,0,0,0,0,0,0,356,100,21,95
REH,2018,6,15,0,13,88.8,13.3,11.2,8.69,12,35,0,965.2,90,0.1,0.9,0,0,0,0,0,0,0,363,100,21,95
REH,2018,6,15,1,12.5,90,13,10.9,8.49,11.6,34,0,965.1,0,0,0,0,0,0,0,0,0,0,338,78,22,95
REH,2018,6,15,2,12.1,89.9,12.7,10.5,8.3,11.2,33.1,0,964.7,0,0,0,0,0,0,0,0,0,0,362,88,22,95
REH,2018,6,15,3,11.6,91.7,12.5,10.3,8.17,10.9,32.3,0,964.7,0,0,0,0,0,0,0,0,0,0,358,88,22,95
REH,2018,6,15,4,11.1,92.3,12.2,9.9,7.97,10.4,31.2,0,964.7,0,0,0,5,13,5,10,14,3,3,346,64,22,95
REH,2018,6,15,5,11.8,91.7,12.7,10.5,8.3,11.1,32.8,0,964.8,0,0,0,44,17,40,31,40,24,24,360,100,22,95
REH,2018,6,15,6,14,81.6,13,10.9,8.49,12.2,35.5,0,964.9,360,0.2,1.8,208,251,125,155,328,71,72,361,88,22,95
REH,2018,6,15,7,15.5,72.6,12.8,10.6,8.36,12.7,36.7,0,965.1,63,0.8,2,333,267,202,172,391,114,114,367,100,22,95
REH,2018,6,15,8,17.3,67.4,13.3,11.2,8.69,13.7,39.4,0,965.1,21,1.1,3.3,564,621,177,107,678,256,107,366,81,22,95
REH,2018,6,15,9,18.6,62.5,13.4,11.3,8.76,14.3,40.9,0,964.9,355,1.2,3.6,807,911,129,109,775,412,109,374,78,22,95
REH,2018,6,15,10,20.1,59.6,14,12,9.16,15.2,43.5,0,964.8,30,1.7,5.8,891,938,105,115,600,504,115,378,68,22,95
REH,2018,6,15,11,21.3,49.8,12.6,10.4,8.23,14.8,42.3,0,964.7,22,2.2,5,880,742,216,146,425,559,146,371,75,22,95
REH,2018,6,15,12,22.1,48,12.8,10.6,8.37,15.2,43.5,0,964.5,37,2.4,5.3,893,729,228,150,222,578,278,365,75,22,95
REH,2018,6,15,13,22.4,46.9,12.7,10.5,8.3,15.3,43.6,0,964.3,32,2.3,5.4,1006,951,165,133,132,623,516,359,61,22,95
REH,2018,6,15,14,23.1,41.2,11.6,9.2,7.58,14.9,42.5,0,964.1,47,2.1,5.2,913,933,151,122,121,524,690,365,88,22,95
REH,2018,6,15,15,23.6,42.2,12.3,10,8.04,15.5,44.2,0,963.9,55,2.1,6.8,694,746,159,110,109,353,705,387,75,22,95
REH,2018,6,15,16,23.7,37.6,11,8.4,7.18,14.8,42.1,0,963.7,54,2,5.3,523,598,172,123,102,202,670,387,71,22,95
REH,2018,6,15,17,23.5,36.1,10.4,7.6,6.79,14.3,40.9,0,963.7,54,2,5,393,690,97,201,66,66,736,351,35,22,95
REH,2018,6,15,18,22.9,36.6,10.2,7.3,6.65,14,40,0,963.8,58,1.7,4.1,230,603,64,246,42,42,626,323,25,22,95
REH,2018,6,15,19,21.4,42.7,10.9,8.2,7.11,13.8,39.6,0,964,49,1,2.8,73,267,38,150,22,22,268,304,19,22,95
REH,2018,6,15,20,17.6,63.9,12.9,10.7,8.43,13.6,39.1,0,964.5,315,0.3,1,0,0,0,0,0,0,0,303,0,22,95
REH,2018,6,15,21,15.9,72.2,13,10.9,8.5,13,37.5,0,964.5,270,0.2,0.7,0,0,0,0,0,0,0,302,0,22,95
REH,2018,6,15,22,14.8,79.5,13.4,11.3,8.76,12.8,37,0,964.7,0,0.1,0.9,0,0,0,0,0,0,0,317,20,22,95
REH,2018,6,15,23,14.1,83.8,13.5,11.4,8.83,12.5,36.5,0,964.6,281,0.5,1.3,0,0,0,0,0,0,0,342,53,22,95
REH,2018,6,16,0,13.3,87.7,13.4,11.3,8.76,12.1,35.5,0,964.5,0,0,0,0,0,0,0,0,0,0,325,36,22,95
REH,2018,6,16,1,12.7,87.6,12.9,10.7,8.43,11.6,34.1,0,964.2,0,0,0,0,0,0,0,0,0,0,297,0,20,95
REH,2018,6,16,2,12.1,90.5,12.8,10.6,8.37,11.2,33.3,0,964.2,0,0,0,0,0,0,0,0,0,0,297,0,20,95
REH,2018,6,16,3,11.6,91.1,12.4,10.2,8.1,10.8,32.1,0,964.2,0,0,0,0,0,0,0,0,0,0,297,0,20,95
REH,2018,6,16,4,11.1,92.3,12.2,9.9,7.97,10.4,31.2,0,964.4,0,0,0.2,5,13,5,9,13,3,3,297,0,20,95
REH,2018,6,16,5,12.2,89.9,12.8,10.6,8.37,11.3,33.4,0,964.4,0,0,0.1,106,341,49,180,348,27,28,301,0,20,95
REH,2018,6,16,6,15.1,78,13.4,11.3,8.76,12.9,37.3,0,964.5,0,0,0.1,270,625,72,234,655,45,45,297,0,20,95
REH,2018,6,16,7,17.5,69.7,13.9,11.9,9.09,14.1,40.6,0,964.8,270,0.3,1.3,447,773,82,169,790,61,61,297,0,20,95
REH,2018,6,16,8,19.3,63.1,14.1,12.1,9.23,14.9,42.8,0,964.6,27,0.7,1.7,615,845,91,78,798,217,78,300,0,20,95
REH,2018,6,16,9,21,54.2,13.5,11.4,8.83,15.2,43.5,0,964.6,31,1.1,3.5,764,904,91,92,725,363,91,302,13,20,95
REH,2018,6,16,10,22.4,45.9,12.4,10.2,8.1,15.1,43.1,0,964.6,360,1.6,4.6,864,891,118,106,578,484,106,317,23,20,95
REH,2018,6,16,11,23.1,39.5,11.2,8.6,7.31,14.6,41.8,0,964.4,4,2.1,5.8,930,899,125,114,391,556,113,337,36,20,95
REH,2018,6,16,12,24.1,40.6,12.2,9.9,7.97,15.6,44.5,0,963.9,48,1.6,5.1,959,932,109,113,171,576,195,339,29,20,95
REH,2018,6,16,13,24.6,38.4,11.9,9.5,7.78,15.6,44.5,0,963.6,61,1.6,4.3,887,805,173,125,125,538,439,363,60,20,95
REH,2018,6,16,14,24.8,37.7,11.8,9.4,7.71,15.6,44.6,0,963.4,347,1.7,4.3,734,556,277,151,151,446,542,376,81,20,95
REH,2018,6,16,15,24.9,38.7,12.2,9.9,7.98,15.9,45.4,0,963.4,310,1.2,3.4,579,400,294,156,157,328,520,384,94,20,95
REH,2018,6,16,16,25.6,38.2,12.5,10.3,8.18,16.3,46.6,0,963.1,340,1.6,5.2,467,423,225,142,123,193,540,373,69,20,95
REH,2018,6,16,17,25,41.4,13.1,11,8.58,16.4,47,0,963.2,294,1.4,4.6,384,608,114,187,69,69,664,351,43,20,95
REH,2018,6,16,18,24.7,42.7,13.3,11.2,8.71,16.4,47,0,963.3,360,0.9,2,132,115,96,95,54,54,172,371,68,20,95
REH,2018,6,16,19,23.5,50.7,14.7,12.7,9.63,16.8,48.2,0,963.7,274,1.6,3.8,7,0,7,4,4,4,4,393,100,20,95
REH,2018,6,16,20,22,57.4,15.2,13.2,9.96,16.5,47.4,0,964.2,291,0.9,2,0,0,0,0,0,0,0,376,68,20,95
REH,2018,6,16,21,19,70.9,15.6,13.6,10.22,15.7,45,0,964.6,284,0.5,1.4,0,0,0,0,0,0,0,371,74,20,95
REH,2018,6,16,22,17.5,76.9,15.4,13.4,10.09,15,43.2,0,964.8,135,0.2,1.2,0,0,0,0,0,0,0,338,53,20,95
REH,2018,6,16,23,16.9,78.8,15.2,13.2,9.95,14.6,42.2,0,965,270,0.1,1.1,0,0,0,0,0,0,0,336,35,20,95
REH,2018,6,17,0,17,79.9,15.5,13.5,10.15,14.9,42.8,0,965.1,270,0.4,2.3,0,0,0,0,0,0,0,368,94,20,95
REH,2018,6,17,1,17.6,78.4,15.8,13.8,10.35,15.3,43.9,0,965.1,292,0.8,3,0,0,0,0,0,0,0,369,78,20,95
REH,2018,6,17,2,18,76,15.7,13.7,10.28,15.3,44.2,0,965.4,293,0.9,2.4,0,0,0,0,0,0,0,374,90,20,95
REH,2018,6,17,3,17.8,80,16.3,14.3,10.68,15.6,45,0,965.6,288,0.3,1.9,0,0,0,0,0,0,0,379,100,20,95
REH,2018,6,17,4,17.9,79,16.2,14.2,10.61,15.6,44.9,0,966,279,0.7,1.8,0,0,0,0,0,0,0,368,74,20,95
REH,2018,6,17,5,17.9,81,16.6,14.6,10.87,15.8,45.6,0,966.2,326,0.5,2.8,14,0,14,8,8,8,8,381,100,20,95
REH,2018,6,17,6,18.7,77.1,16.6,14.6,10.87,16.1,46.4,0,966.6,280,1.1,2.8,133,103,97,88,161,54,54,378,100,20,95
REH,2018,6,17,7,19.1,73.2,16.2,14.2,10.6,16,46.1,0,967,287,1.8,4,179,18,170,102,118,98,99,380,94,20,95
REH,2018,6,17,8,19.5,73.3,16.6,14.6,10.86,16.4,47.2,0,967.2,291,1,2.5,335,118,261,146,266,185,147,382,81,20,95
REH,2018,6,17,9,20.6,65.5,15.9,13.9,10.4,16.4,47.1,0,967.2,90,0.9,2.7,495,233,325,178,388,286,178,380,81,20,95
REH,2018,6,17,10,20.9,61.8,15.3,13.3,10,16.2,46.4,0,967.2,76,0.9,2.7,123,0,123,71,72,71,72,390,100,20,95
REH,2018,6,17,11,21.5,65.6,16.8,14.8,11,17.2,49.6,0,967.1,261,1.4,4.6,452,110,353,197,255,279,197,388,88,20,95
REH,2018,6,17,12,22.6,58.7,16.1,14.1,10.53,17.2,49.5,0,966.9,222,1.7,4.9,537,131,417,232,263,333,257,390,100,20,95
REH,2018,6,17,13,23,56.2,15.8,13.8,10.34,17.2,49.4,0,966.6,238,2.4,5.1,605,279,361,197,198,379,364,395,88,20,95
REH,2018,6,17,14,23.2,54.8,15.6,13.6,10.21,17.1,49.3,0,966.3,248,1.3,3.8,359,117,262,145,146,219,234,386,88,20,95
REH,2018,6,17,15,23.6,51.7,15.1,13.1,9.87,17,48.9,0,966.3,235,2.3,5.3,362,145,255,142,142,211,272,393,94,20,95
REH,2018,6,17,16,22.9,54,15.1,13.1,9.87,16.8,48.1,0,966.5,271,4.6,9.1,251,28,235,136,137,142,165,391,100,20,95
REH,2018,6,17,17,21.7,56.6,14.7,12.7,9.6,16.1,46.2,0,966.9,279,4.6,10.3,181,67,153,106,88,87,157,390,100,20,95
REH,2018,6,17,18,20.9,59.8,14.8,12.8,9.66,15.9,45.6,0,967.6,301,3.2,8,70,22,62,43,36,36,59,389,100,20,95
REH,2018,6,17,19,20.3,62.9,15,13,9.79,15.8,45.3,0,968.5,317,1.8,4.8,17,3,16,11,10,10,12,388,100,20,95
REH,2018,6,17,20,19.5,64.4,14.6,12.6,9.51,15.3,43.7,0,969.4,279,1.9,5.8,0,0,0,0,0,0,0,386,100,20,95
REH,2018,6,17,21,18.9,67.7,14.8,12.8,9.64,15.2,43.5,0,969.7,267,2.1,6.4,0,0,0,0,0,0,0,385,100,20,95
REH,2018,6,17,22,18.4,69.8,14.8,12.8,9.64,15,42.9,0,969.8,259,1.6,3.5,0,0,0,0,0,0,0,384,88,20,95
REH,2018,6,17,23,18.1,71.6,14.9,12.9,9.7,14.9,42.8,0,970,261,2,4.1,0,0,0,0,0,0,0,382,100,20,95
REH,2018,6,18,0,17.9,72.1,14.8,12.8,9.64,14.8,42.4,0,970,264,1.9,4.3,0,0,0,0,0,0,0,381,100,20,95
REH,2018,6,18,1,17.5,74.4,14.9,12.9,9.7,14.7,42.2,0,970,266,1.4,3.5,0,0,0,0,0,0,0,371,78,20,95
REH,2018,6,18,2,17.1,76.8,15,13,9.77,14.6,41.9,0,969.9,270,1.2,2.5,0,0,0,0,0,0,0,371,94,20,95
REH,2018,6,18,3,17,78.3,15.2,13.2,9.9,14.7,42.2,0,970.1,276,0.9,2.3,0,0,0,0,0,0,0,380,100,20,95
REH,2018,6,18,4,16.9,80.9,15.6,13.6,10.16,14.9,42.7,0,970.3,270,0.2,1.3,1,0,1,0,0,0,0,380,100,20,95
REH,2018,6,18,5,17.1,79.9,15.6,13.6,10.16,14.9,42.9,0,970.6,304,0.4,1.6,42,40,35,39,58,20,20,373,88,20,95
REH,2018,6,18,6,17.6,76.4,15.4,13.4,10.03,15,43.1,0,970.7,315,0.6,1.9,192,264,100,135,321,57,57,364,63,20,95
REH,2018,6,18,7,18.4,72.2,15.3,13.3,9.96,15.3,43.7,0,971,37,0.8,1.9,285,156,213,160,285,119,119,365,71,20,95
REH,2018,6,18,8,19.7,66.1,15.2,13.2,9.89,15.7,44.9,0,971,63,1.3,3.8,266,31,248,144,176,152,144,380,94,20,95
REH,2018,6,18,9,20.4,63.3,15.2,13.2,9.89,15.9,45.6,0,970.9,67,1.3,4.4,497,339,237,137,397,282,137,376,74,20,95
REH,2018,6,18,10,21,60.6,15.1,13.1,9.83,16.1,46.1,0,971,18,1.8,3.7,649,396,319,181,440,391,182,372,68,20,95
REH,2018,6,18,11,21.7,56.6,14.7,12.7,9.56,16.1,46.1,0,970.9,344,1.7,4,674,293,412,222,384,432,222,373,64,20,95
REH,2018,6,18,12,22.7,52.9,14.6,12.6,9.5,16.4,47,0,970.7,300,1.8,5,801,582,270,165,239,502,230,369,64,20,95
REH,2018,6,18,13,24,48.9,14.6,12.6,9.5,16.9,48.3,0,970.5,279,1.7,5.1,763,521,303,173,173,477,429,366,53,20,95
REH,2018,6,18,14,24.2,44.9,13.6,11.5,8.84,16.4,46.9,0,970.3,297,2.5,5.9,826,817,154,112,112,464,603,369,48,20,95
REH,2018,6,18,15,24.8,43.1,13.5,11.4,8.78,16.6,47.3,0,970,266,2,5.1,645,614,206,123,123,332,624,356,41,20,95
REH,2018,6,18,16,24.7,43,13.4,11.3,8.71,16.5,47,0,970.1,272,2.7,6.2,564,799,95,92,74,165,780,343,16,20,95
REH,2018,6,18,17,24.3,42.9,13,10.9,8.45,16.1,45.9,0,970.2,277,2.7,6.3,393,696,89,188,59,59,730,341,6,20,95
REH,2018,6,18,18,23.7,41.9,12.3,10,7.99,15.5,44.2,0,970.3,277,2.6,4.9,224,561,69,233,41,41,587,337,19,20,95
REH,2018,6,18,19,22.5,45.7,12.4,10.2,8.05,15.2,43.1,0,970.6,279,2,3.8,75,276,38,152,21,21,275,339,0,20,95
REH,2018,6,18,20,20.1,58.8,13.8,11.8,8.97,15.1,43,0,971.1,270,0.8,2,0,0,0,0,0,0,0,345,0,20,95
REH,2018,6,18,21,17.9,71.6,14.7,12.7,9.56,14.7,42.2,0,971.6,301,0.6,1.5,0,0,0,0,0,0,0,357,10,20,95
REH,2018,6,18,22,17.2,76.3,15,13,9.75,14.6,42,0,971.9,297,0.5,1.4,0,0,0,0,0,0,0,355,40,20,95
REH,2018,6,18,23,16.4,80.3,15,13,9.75,14.3,41.2,0,972,225,0.2,0.8,0,0,0,0,0,0,0,344,10,20,95
REH,2018,6,19,0,15.6,84,14.9,12.9,9.68,14,40.2,0,972.2,90,0.1,0.8,0,0,0,0,0,0,0,343,31,20,95
REH,2018,6,19,1,16.1,81.8,15,13,9.75,14.2,40.9,0,972.1,0,0,0,0,0,0,0,0,0,0,346,38,20,95
REH,2018,6,19,2,14.8,88.4,14.9,12.9,9.68,13.7,39.3,0,972.5,270,0.2,0.9,0,0,0,0,0,0,0,336,23,20,95
REH,2018,6,19,3,14.6,89,14.8,12.8,9.61,13.5,39,0,972.7,0,0,0.6,0,0,0,0,0,0,0,338,38,20,95
REH,2018,6,19,4,14.1,90.7,14.6,12.6,9.48,13.2,38.1,0,973,0,0,0,6,23,5,16,23,3,3,319,0,20,95
REH,2018,6,19,5,15,87.3,14.9,12.9,9.67,13.7,39.5,0,973.4,270,0.1,1,87,230,55,140,244,31,31,334,30,20,95
REH,2018,6,19,6,16.9,79.8,15.4,13.4,10,14.8,42.3,0,973.6,360,0.2,1.3,133,34,122,82,106,70,71,334,81,20,95
REH,2018,6,19,7,18.3,71.7,15.1,13.1,9.8,15.1,43.2,0,973.8,27,0.4,1.8,406,601,113,154,643,74,74,326,48,20,95
REH,2018,6,19,8,20.5,63.7,15.4,13.4,10,16.1,46,0,973.6,63,1,3.1,620,851,93,77,805,217,77,319,6,20,95
REH,2018,6,19,9,22,58.1,15.4,13.4,10,16.6,47.5,0,973.1,34,1.2,3.7,768,900,98,92,729,365,91,324,13,20,95
REH,2018,6,19,10,23.1,54,15.3,13.3,9.94,16.9,48.5,0,973,31,1.5,3.9,805,710,211,125,558,479,125,350,36,20,95
REH,2018,6,19,11,24,50.8,15.2,13.2,9.87,17.2,49.3,0,972.8,342,1.5,4.8,905,825,166,122,403,549,122,340,29,20,95
REH,2018,6,19,12,24.7,48.4,15.1,13.1,9.81,17.4,49.8,0,972.5,45,1.6,4.1,952,897,135,116,184,578,200,337,16,20,95
REH,2018,6,19,13,25.5,45,14.7,12.7,9.55,17.4,50,0,972,20,1.9,4,943,947,104,108,108,547,439,326,0,20,95
REH,2018,6,19,14,26.6,43,15,13,9.75,18,51.6,0,971.7,33,2.1,4.8,854,924,96,99,98,455,616,326,0,20,95
REH,2018,6,19,15,26.9,41.4,14.7,12.7,9.56,17.9,51.4,0,971.4,49,2.1,5,727,884,92,87,86,326,743,325,0,20,95
REH,2018,6,19,16,27.1,40.4,14.5,12.5,9.43,17.9,51.3,0,971.2,43,2.3,5.5,565,785,104,93,75,170,776,325,0,20,95
REH,2018,6,19,17,26.6,40.5,14.1,12.1,9.17,17.5,50.1,0,971,58,2.6,5.7,396,697,92,191,59,60,733,324,0,20,95
REH,2018,6,19,18,26,41.7,14,12,9.1,17.3,49.4,0,970.8,67,2.4,6,227,563,70,233,41,41,589,324,0,20,95
REH,2018,6,19,19,24.8,45.4,14.2,12.2,9.23,17,48.5,0,970.7,78,2,3.9,77,283,40,159,22,22,283,321,0,20,95
REH,2018,6,19,20,21.9,57.4,15.1,13.1,9.83,16.4,47,0,970.8,63,0.2,1.3,0,0,0,0,0,0,0,319,0,20,95
REH,2018,6,19,21,19.3,70,15.7,13.7,10.22,15.8,45.3,0,970.8,0,0,0,0,0,0,0,0,0,0,318,0,20,95
REH,2018,6,19,22,18.1,74,15.4,13.4,10.03,15.2,43.6,0,970.8,0,0,0,0,0,0,0,0,0,0,317,0,20,95
REH,2018,6,19,23,17,79.9,15.5,13.5,10.09,14.9,42.7,0,970.7,270,0.1,1,0,0,0,0,0,0,0,316,0,20,95
REH,2018,6,20,0,15.9,86.2,15.6,13.6,10.16,14.5,41.7,0,970.6,297,0.2,1.1,0,0,0,0,0,0,0,315,0,20,95
REH,2018,6,20,1,15.5,88.4,15.6,13.6,10.16,14.3,41.3,0,970.2,288,0.3,1.4,0,0,0,0,0,0,0,315,0,19,95
REH,2018,6,20,2,15.2,89,15.4,13.4,10.03,14.1,40.7,0,970.2,315,0.3,1.1,0,0,0,0,0,0,0,317,0,19,95
REH,2018,6,20,3,15.1,88.4,15.2,13.2,9.9,14,40.2,0,970,0,0,0.9,0,0,0,0,0,0,0,319,0,19,95
REH,2018,6,20,4,14.6,89.5,14.9,12.9,9.7,13.6,39.2,0,970.1,270,0.2,1.2,5,12,5,9,13,3,3,325,0,19,95
REH,2018,6,20,5,15.8,86.2,15.5,13.5,10.1,14.4,41.4,0,970.2,288,0.3,1.2,104,352,47,185,356,26,26,327,6,19,95
REH,2018,6,20,6,18.8,75.1,16.3,14.3,10.63,16,45.9,0,970.2,284,0.9,2,262,605,72,229,633,43,43,326,0,19,95
REH,2018,6,20,7,20.7,67.2,16.4,14.4,10.7,16.7,48,0,970,41,1.3,3.5,436,745,84,166,763,58,58,328,0,19,95
REH,2018,6,20,8,22.2,63.3,16.9,14.9,11.03,17.5,50.4,0,969.8,9,1,2.8,598,811,96,74,770,208,74,331,0,19,95
REH,2018,6,20,9,23.7,58.2,17.1,15,11.17,18.1,52.3,0,969.6,34,1.4,4.3,742,859,103,88,700,351,88,334,0,19,95
REH,2018,6,20,10,25.5,52.2,17.1,15,11.17,18.7,54.1,0,969.4,38,1.5,3.7,849,877,115,99,563,466,99,337,0,19,95
