time.yy,time.mm,time.dd,time.hh,tre200h0,ure200h0,fkl010h0,fkl010h1,dkl010h0,skycover,gls,str.diffus,str.direkt
2060,4,1,8,6.8,81.8,3,6.1,234,96,112,112,0
2060,4,1,9,7.3,78.5,3.1,6.4,230,94,334,253,130
2060,4,1,10,8.5,72.2,3.5,8.3,225,92,473,275,285
2060,4,1,11,9.2,67.5,3.2,7.6,215,90,296,287,11
2060,4,1,12,9.8,64,3.9,8.3,207,88,323,311,16
2060,4,1,13,10.3,61.2,3.7,14,255,79,332,286,69
2060,4,1,14,8.1,78.7,2.4,9.6,273,71,201,194,13
2060,4,1,15,9.7,68.2,1.6,4.7,290,62,295,186,244
2060,4,1,16,9.9,64.5,2.2,5.4,301,54,132,107,85
2060,4,1,17,9.4,63.9,1.1,4.4,354,46,76,55,177
2060,4,1,18,9.1,63.7,1.2,2.2,53,38,4,0,0
2060,4,1,19,8.7,69.2,1,2.2,94,38,0,0,0
2060,4,1,20,8,77.4,0.9,2.6,132,38,0,0,0
2060,4,1,21,7.4,79.8,0.4,1.2,68,38,0,0,0
2060,4,1,22,6.9,82.9,0.5,2.5,120,38,0,0,0
2060,4,1,23,6.4,83.1,1.1,2.6,160,38,0,0,0
2060,4,2,0,6,83.3,0.5,1.2,57,38,0,0,0
2060,4,2,1,5,86.7,0.6,1.5,91,38,0,0,0
2060,4,2,2,4.9,87.5,0.2,1.1,39,38,0,0,0
2060,4,2,3,4.4,88.6,0.2,1.1,12,38,0,0,0
2060,4,2,4,3.9,89.5,1.3,2.4,51,38,0,0,0
2060,4,2,5,3.2,91,1.4,3.1,57,38,11,11,0
2060,4,2,6,3.3,91.2,1.2,3.3,68,38,123,53,380
2060,4,2,7,3.9,90.1,0.4,2,129,44,243,130,321
2060,4,2,8,5.7,81.3,0.8,2.8,259,50,450,118,663
2060,4,2,9,8.3,68.5,1.5,3.5,286,56,559,148,663
2060,4,2,10,10,62.6,2.1,6.3,43,62,573,227,496
2060,4,2,11,12,60,2.5,5.8,48,69,625,233,531
2060,4,2,12,13.9,49.3,2.8,6.2,69,75,666,197,643
2060,4,2,13,15.4,42.2,3.1,7.1,61,73,483,290,285
2060,4,2,14,16.2,43,2.5,6.6,49,71,448,197,431
2060,4,2,15,16.7,39.6,2.5,6,50,69,357,167,422
2060,4,2,16,16.6,37.2,2.1,5,59,67,215,97,398
2060,4,2,17,15.7,34.5,1.4,4.3,111,65,50,43,54
2060,4,2,18,14.4,38.8,3,6.2,122,62,0,0,0
2060,4,2,19,13.5,41.8,3.2,6.2,106,64,0,0,0
2060,4,2,20,12.7,44.9,2.2,5.5,110,65,0,0,0
2060,4,2,21,10.8,54,2.2,6.4,117,66,0,0,0
2060,4,2,22,10.3,55.3,0.6,2.6,88,67,0,0,0
2060,4,2,23,10.2,56.9,0.5,2.2,57,68,0,0,0
2060,4,3,0,10,59.3,0.7,2.3,141,69,0,0,0
2060,4,3,1,9.7,61.4,0.7,2.5,350,70,0,0,0
2060,4,3,2,9.6,61.2,2.3,5.7,77,71,0,0,0
2060,4,3,3,9.4,60.4,2.6,7.8,80,72,0,0,0
2060,4,3,4,9,61.4,2.8,4.7,56,73,0,0,0
2060,4,3,5,8.7,62.3,2.4,4,60,74,7,7,0
2060,4,3,6,8.7,64.2,2.7,4.7,54,75,68,67,11
2060,4,3,7,9.9,58.6,2.6,5.2,62,69,218,143,211
2060,4,3,8,12.3,51.2,2.4,6.2,64,62,417,149,529
2060,4,3,9,15.3,44.2,1,4.1,228,56,544,140,648
2060,4,3,10,17.3,36.9,1.7,4.7,225,50,640,160,679
2060,4,3,11,19,33.5,3,9.8,202,44,707,226,648
2060,4,3,12,19.6,28.8,4.4,9.3,174,38,343,311,43
2060,4,3,13,19,29.7,3.8,11.1,178,46,212,211,1
2060,4,3,14,18.8,29.7,2.9,7.7,175,54,256,252,6
2060,4,3,15,18.6,30.5,3,9.3,148,62,134,134,0
2060,4,3,16,17.7,34.7,1.8,5.1,105,71,34,34,0
2060,4,3,17,17.5,35.9,0.9,4.2,129,79,12,12,0
2060,4,3,18,17.3,35.2,1.5,5.6,153,88,0,0,0
2060,4,3,19,15.7,42.3,1.9,7,196,86,0,0,0
2060,4,3,20,15.4,40.6,2.8,6,246,85,0,0,0
2060,4,3,21,15.6,41.7,3.1,5.6,226,84,0,0,0
2060,4,3,22,14.8,46,1.4,4.6,237,83,0,0,0
2060,4,3,23,13.4,52.1,0.8,2.7,349,82,0,0,0
2060,4,4,0,12.7,56.8,2.3,6.5,320,81,0,0,0
2060,4,4,1,11.8,63.5,2.4,5,336,80,0,0,0
2060,4,4,2,10.5,70.4,1.1,2.8,23,79,0,0,0
2060,4,4,3,10.1,72.5,1.4,2.7,44,78,0,0,0
2060,4,4,4,9.5,75.5,0.6,2.2,34,77,0,0,0
2060,4,4,5,9.2,78,0.6,1.9,65,76,18,18,0
2060,4,4,6,9.7,76.9,0.5,2.5,345,75,78,69,44
2060,4,4,7,10.4,74.1,0.7,3.8,237,77,121,117,12
2060,4,4,8,12.1,68.1,1.9,4.6,324,79,435,162,532
2060,4,4,9,14,59.2,2,4.7,61,81,551,119,687
2060,4,4,10,15.7,49.7,1.3,4.9,237,83,641,201,620
2060,4,4,11,17.3,38.2,2.9,5.8,209,85,569,321,333
2060,4,4,12,17.7,35.7,2.5,5.6,208,88,505,407,133
2060,4,4,13,18.8,27.7,2.5,6.6,221,81,599,202,579
2060,4,4,14,19.1,26.1,2.9,7.1,208,75,548,142,689
2060,4,4,15,19.1,24.7,2.6,5.7,210,69,348,172,380
2060,4,4,16,18.3,26.5,3.4,7.8,185,62,208,108,331
2060,4,4,17,17.4,29.3,2.5,6.8,170,56,54,46,56
2060,4,4,18,16.4,33.7,2,6.7,179,50,1,0,0
2060,4,4,19,14.1,51.6,4.5,11.1,292,54,0,0,0
2060,4,4,20,13.2,56.9,4.3,10.7,293,58,0,0,0
2060,4,4,21,12.8,59.5,2,6.2,315,62,0,0,0
2060,4,4,22,12.5,61.5,3.7,8.8,287,67,0,0,0
2060,4,4,23,11.7,67.4,4.3,9.7,262,71,0,0,0
2060,4,5,0,11.2,71,2.5,6.2,270,75,0,0,0
2060,4,5,1,10.9,75.2,1.7,4,304,79,0,0,0
2060,4,5,2,10.8,73.1,1.3,2.8,296,83,0,0,0
2060,4,5,3,10.9,71.6,0.8,3.3,271,88,0,0,0
2060,4,5,4,10.8,73.2,2.5,5.2,231,92,0,0,0
2060,4,5,5,9.9,83.7,1.8,4.8,249,96,4,4,0
2060,4,5,6,9.8,85.5,0.6,3.4,316,100,26,26,0
2060,4,5,7,9.8,83.6,0.9,2.6,178,98,60,60,0
2060,4,5,8,10.2,81.6,1.6,3,181,96,189,182,15
2060,4,5,9,10.7,78.3,1.3,3.6,206,94,223,219,6
2060,4,5,10,11.1,79.8,0.9,2.6,255,92,67,67,0
2060,4,5,11,10.9,81.9,1.8,6,270,90,105,105,0
2060,4,5,12,11.5,75.7,1.4,4.8,282,88,166,165,1
2060,4,5,13,12.1,70.9,3.1,7.2,274,90,124,124,0
2060,4,5,14,11.9,70.3,3.7,7.4,266,92,105,105,0
2060,4,5,15,11.3,74.4,3.4,8.1,258,94,23,23,0
2060,4,5,16,10,86.3,3.8,9,296,96,24,24,0
2060,4,5,17,9.5,85.8,3,7.4,300,98,10,10,0
2060,4,5,18,9.2,83.4,2.2,5.9,301,100,1,0,0
2060,4,5,19,9.2,82.2,2.9,6.6,299,100,1,0,0
2060,4,5,20,8.9,81.5,3.5,7.9,279,100,0,0,0
2060,4,5,21,8.7,81.3,3.5,7.8,285,100,0,0,0
2060,4,5,22,8.4,84.9,2.9,5.4,282,100,0,0,0
2060,4,5,23,8,88.3,3,6.6,270,100,0,0,0
2060,4,6,0,7.8,88.7,2.6,6.3,304,100,0,0,0
2060,4,6,1,6.9,88,3.3,7,8,100,0,0,0
2060,4,6,2,6,88.7,2.6,5.6,21,100,0,0,0
2060,4,6,3,5.8,89.7,3.3,6.9,41,100,0,0,0
2060,4,6,4,5.5,88.9,3.8,6.9,39,100,0,0,0
2060,4,6,5,5,87.7,2.8,6.9,44,100,5,5,0
2060,4,6,6,5.3,86.5,3.6,8,51,100,19,19,0
2060,4,6,7,5.3,84.9,5,10.3,56,100,58,58,0
2060,4,6,8,5.3,83.1,5.2,11.2,62,100,70,70,0
2060,4,6,9,5.2,81.5,4.8,10.9,61,100,150,150,0
2060,4,6,10,5.5,76.8,3.6,10.4,63,100,133,133,0
2060,4,6,11,6,74.1,3.3,9.2,59,100,82,82,0
2060,4,6,12,6.1,71.9,2.9,8.5,63,100,102,102,0
2060,4,6,13,6,70.1,3,8,47,100,68,68,0
2060,4,6,14,6.2,67.9,3.3,9.8,48,100,60,60,0
2060,4,6,15,6.1,62.9,2.9,8.7,56,100,57,57,0
2060,4,6,16,6.1,61.5,2.5,7.7,73,100,32,32,0
2060,4,6,17,6,61.4,2.3,6.4,77,100,26,26,0
2060,4,6,18,5.9,61.9,2.5,5.9,71,100,2,0,0
2060,4,6,19,5.7,63.4,3,7.8,70,92,1,0,0
2060,4,6,20,5.8,59,4.1,9.9,74,83,0,0,0
2060,4,6,21,5.6,50.7,2.9,7.8,82,75,0,0,0
2060,4,6,22,5,52.5,1.5,4.7,70,67,0,0,0
2060,4,6,23,4,58.6,1.2,4.1,43,58,0,0,0
2060,4,7,0,3.3,60.7,1.3,5.6,41,50,0,0,0
2060,4,7,1,2.8,62.7,0.9,2.9,35,42,0,0,0
2060,4,7,2,2.5,64.1,2.6,6.3,52,33,0,0,0
2060,4,7,3,2.4,64.3,2.6,5.8,60,25,0,0,0
2060,4,7,4,2.3,64.5,2.2,5.5,59,17,1,0,0
2060,4,7,5,2.2,64.7,2.4,5,72,8,19,19,0
2060,4,7,6,2.9,61.8,2.6,5.9,65,0,150,46,484
2060,4,7,7,4,58.1,2.6,8.1,51,4,318,63,670
2060,4,7,8,5.5,49.3,4.7,12,58,8,488,86,763
2060,4,7,9,7.3,41.7,4,11.3,70,12,623,69,859
2060,4,7,10,8.9,35.8,4.6,11,68,17,710,77,874
2060,4,7,11,10.1,35.1,4.6,10.9,72,21,755,80,888
2060,4,7,12,10.9,34.6,4.2,10,67,25,745,79,887
2060,4,7,13,12.1,34,4.2,10.1,60,27,673,76,856
2060,4,7,14,12.7,35,3.4,8.4,70,29,562,70,818
2060,4,7,15,13,34,3.5,8.7,76,31,415,109,652
2060,4,7,16,12.9,34.3,3.1,9.1,79,33,275,69,655
2060,4,7,17,12.3,36,2.4,6.3,80,35,99,35,440
2060,4,7,18,11.7,38,1.4,4.1,82,38,8,0,0
2060,4,7,19,11.1,40.5,1.7,3.5,78,34,1,0,0
2060,4,7,20,10.1,44.3,2,3.3,75,31,0,0,0
2060,4,7,21,9.3,48.7,2.5,4.4,71,28,0,0,0
2060,4,7,22,8.9,51.2,2.5,5,73,25,0,0,0
2060,4,7,23,8.1,55.4,2.5,4.5,62,22,0,0,0
2060,4,8,0,7,61.3,3,4.2,58,19,0,0,0
2060,4,8,1,6.6,63.7,3.3,5.1,59,16,0,0,0
2060,4,8,2,6,66.8,2.1,4.2,61,12,0,0,0
2060,4,8,3,5.3,70.2,2.4,4.3,52,9,0,0,0
2060,4,8,4,4.9,72,3.2,4.6,51,6,0,0,0
2060,4,8,5,4.6,73.6,2.8,4.1,54,3,21,21,0
2060,4,8,6,4.9,72.7,2.4,4,60,0,155,46,497
2060,4,8,7,6.4,65.7,2.5,4.5,59,0,322,64,670
2060,4,8,8,8,60.8,2.4,6,57,0,484,85,750
2060,4,8,9,10,55.6,2.1,4.8,57,0,620,73,843
2060,4,8,10,11.9,49.3,2.5,6.6,50,0,705,85,851
2060,4,8,11,13.5,42.6,3.7,7.4,54,0,763,83,889
2060,4,8,12,14.9,32.6,3.2,8.2,52,0,748,83,881
2060,4,8,13,15.7,25.4,3,7.6,42,2,686,73,874
2060,4,8,14,16.1,24.8,2.7,7,50,4,573,103,776
2060,4,8,15,16.6,23.7,2.9,8,46,6,420,76,722
2060,4,8,16,16.4,24.1,2.6,5.8,48,8,264,56,653
2060,4,8,17,15.4,26,2.9,6.5,47,10,107,54,357
2060,4,8,18,14.5,27.9,2.9,5.6,61,12,7,0,0
2060,4,8,19,13.6,29.6,3.4,5.7,65,18,0,0,0
2060,4,8,20,12.7,34.5,4.1,6.2,60,23,0,0,0
2060,4,8,21,11.6,41.5,4.3,7.2,54,28,0,0,0
2060,4,8,22,10.9,46.3,4.3,6.9,50,33,0,0,0
2060,4,8,23,9.9,51.3,3.5,6.8,53,39,0,0,0
2060,4,9,0,8.9,56.4,3.8,4.8,59,44,0,0,0
2060,4,9,1,7.7,62.4,2.6,4.7,51,49,0,0,0
2060,4,9,2,7,66.2,2.1,4.1,47,54,0,0,0
2060,4,9,3,6.5,68.9,1.5,3.4,44,59,0,0,0
2060,4,9,4,5.9,71.7,3,4.5,57,65,1,0,0
2060,4,9,5,5.5,73.9,2.4,4.4,50,70,27,27,0
2060,4,9,6,6,72.1,3,4.4,62,75,113,89,103
2060,4,9,7,7.2,68,2.5,4.6,62,77,257,155,262
2060,4,9,8,8.8,62.3,1.6,4,75,79,409,217,357
2060,4,9,9,10.5,55.8,2.1,4.9,47,81,435,361,113
2060,4,9,10,12.7,49.1,2.8,5.8,38,83,473,361,152
2060,4,9,11,13.8,46.1,2.1,4.4,39,85,432,337,124
2060,4,9,12,14.8,42.1,2.3,5.5,48,88,631,276,468
2060,4,9,13,16.2,38.4,2.5,6.4,39,88,555,254,427
2060,4,9,14,16.9,36.3,2.8,6.8,51,88,428,278,246
2060,4,9,15,17.1,34.4,3.1,8.2,68,88,258,211,97
2060,4,9,16,17.1,32.3,2.1,6,73,88,128,126,7
2060,4,9,17,16.3,31.3,1.4,3.8,119,88,48,48,3
2060,4,9,18,15.3,28.4,1.6,3.6,117,88,6,0,0
2060,4,9,19,15,28.7,1.9,4.1,55,86,0,0,0
2060,4,9,20,14,47.8,2.8,4.7,57,85,0,0,0
2060,4,9,21,13,51.7,3.3,5.2,48,84,0,0,0
2060,4,9,22,12.1,56.1,3.9,5.9,55,83,0,0,0
2060,4,9,23,11.3,59.2,3.5,6.4,49,82,0,0,0
2060,4,10,0,10.8,59.7,2.7,6.1,46,81,0,0,0
2060,4,10,1,10.3,60.2,2.7,6.1,48,80,0,0,0
2060,4,10,2,9.9,61.5,2.2,5.2,51,79,0,0,0
2060,4,10,3,9.5,62.5,1.9,4.7,47,78,0,0,0
2060,4,10,4,9,63,1.2,4,39,77,0,0,0
2060,4,10,5,8.9,62,2.4,5.1,54,76,28,28,0
2060,4,10,6,9,60.5,2.9,6,56,75,130,88,189
2060,4,10,7,9.9,57.7,2.8,5.7,57,71,259,158,255
2060,4,10,8,11.4,53.6,2.3,4.7,39,67,482,134,641
2060,4,10,9,13,49.7,2.5,5.6,46,62,609,158,685
2060,4,10,10,14.2,44.9,2.3,6.5,44,58,542,322,297
2060,4,10,11,15.2,42.9,2.4,6.7,48,54,699,241,592
2060,4,10,12,16.4,38.9,2.4,6.3,36,50,679,217,604
2060,4,10,13,17.3,35.4,2.1,6.5,69,56,575,221,500
2060,4,10,14,17.3,33.2,1.9,6.7,62,62,274,249,40
2060,4,10,15,16.8,33.6,1.9,5.6,55,69,96,96,0
2060,4,10,16,16.4,33.4,1.5,4.2,44,75,33,33,0
2060,4,10,17,15.5,38.4,1,3.6,152,81,13,13,0
2060,4,10,18,14.7,45.3,1,3.6,251,88,2,0,0
2060,4,10,19,14.1,48.3,2.2,5,12,89,1,0,0
2060,4,10,20,13.4,54.1,2,5.1,15,90,0,0,0
2060,4,10,21,12.7,57.5,2.6,5.7,10,91,0,0,0
2060,4,10,22,12.2,59.4,2.6,5.2,14,92,0,0,0
2060,4,10,23,12,60.7,1.6,4.5,19,93,0,0,0
2060,4,11,0,11.8,60.7,0.5,2.4,39,94,0,0,0
2060,4,11,1,11.7,62.7,0.6,1.5,49,95,0,0,0
2060,4,11,2,11.3,67.8,0.7,1.7,57,96,0,0,0
2060,4,11,3,10.5,78,0.3,1.1,75,97,0,0,0
2060,4,11,4,10.2,84.4,0.5,1.5,345,98,0,0,0
2060,4,11,5,10,84.2,0.8,2.6,219,99,5,5,0
2060,4,11,6,9.9,86.2,1.5,2.8,192,100,28,28,0
2060,4,11,7,9.8,85.4,1.3,2.7,206,100,33,33,0
2060,4,11,8,9.9,85.2,2,4.9,216,100,29,29,0
2060,4,11,9,9.8,86.1,2.6,5.9,199,100,49,49,0
2060,4,11,10,10.2,81.1,3.4,6.8,197,100,53,53,0
2060,4,11,11,10.2,82.9,2.2,4.8,208,100,95,95,0
2060,4,11,12,10.2,84.7,2.7,5,196,100,82,82,0
2060,4,11,13,10.2,83.4,3.5,6.9,210,96,162,162,1
2060,4,11,14,10.7,78.1,3.4,6.7,222,92,148,148,0
2060,4,11,15,11.8,73.5,3.1,6.6,209,88,160,157,7
2060,4,11,16,11.7,72.6,3.3,6.1,197,83,80,80,0
2060,4,11,17,11.6,71.9,2.7,5.5,196,79,42,42,0
2060,4,11,18,10.8,77.6,2.1,4.8,195,75,4,0,0
2060,4,11,19,10.7,78.2,1.7,4.6,196,77,0,0,0
2060,4,11,20,10.1,85.3,1.3,4.6,178,79,0,0,0
2060,4,11,21,10.1,84.4,0.4,2,309,81,0,0,0
2060,4,11,22,10.1,82.6,1,2.9,268,83,0,0,0
2060,4,11,23,10.2,82.9,1.4,6.9,273,85,0,0,0
2060,4,12,0,10.6,77,1.8,7.4,265,88,0,0,0
2060,4,12,1,10.6,73.7,6.3,13.8,273,90,0,0,0
2060,4,12,2,9.4,83.8,4.3,10.8,297,92,0,0,0
2060,4,12,3,8.4,83.6,5.7,15,252,94,0,0,0
2060,4,12,4,9.1,78.2,7.5,16.7,253,96,0,0,0
2060,4,12,5,9.2,75.7,5,11.4,254,98,2,0,0
2060,4,12,6,7.2,82.4,5.7,19.3,288,100,15,15,0
2060,4,12,7,6,83,6.5,13.7,266,96,68,68,0
2060,4,12,8,6.1,80.6,4.9,11.5,246,92,135,135,0
2060,4,12,9,7.7,74.9,7.2,13.9,251,88,404,280,187
2060,4,12,10,8.7,67.6,9.2,18.8,252,83,469,368,135
2060,4,12,11,8.3,64.8,6.2,15.9,243,79,418,354,81
2060,4,12,12,9.1,57.9,5.7,15,255,75,377,359,24
2060,4,12,13,10.6,51,5.8,12.7,251,75,409,362,67
2060,4,12,14,11.5,47.1,6.2,16.2,246,75,250,248,4
2060,4,12,15,11.6,47.8,5.9,12.8,265,75,210,192,36
2060,4,12,16,11.9,45.8,7.3,16.6,259,75,204,123,239
2060,4,12,17,11.6,45.3,4.5,10.5,235,75,42,42,0
2060,4,12,18,10.9,49.7,4.7,13.4,243,75,4,0,0
2060,4,12,19,10.1,55.6,3.5,8.4,245,77,0,0,0
2060,4,12,20,9.2,61.4,0.6,3.1,165,79,0,0,0
2060,4,12,21,8.6,68.1,0.9,3.6,184,81,0,0,0
2060,4,12,22,8.3,71.1,0.9,2.7,147,83,0,0,0
2060,4,12,23,9,65.5,2.7,10,234,85,0,0,0
2060,4,13,0,9.1,64.7,2.2,5.8,277,88,0,0,0
2060,4,13,1,8.5,74,0.5,2.2,237,90,0,0,0
2060,4,13,2,8.2,77.4,2,5.8,271,92,0,0,0
2060,4,13,3,8.6,74.9,3.7,8.4,249,94,0,0,0
2060,4,13,4,8.8,74.1,5.6,13.2,241,96,0,0,0
2060,4,13,5,8.5,74.7,6.4,15,256,98,8,8,0
2060,4,13,6,8.3,75.8,5,14.9,244,100,26,26,0
2060,4,13,7,8.2,76.6,4.2,11.4,236,100,38,38,0
2060,4,13,8,8.4,75.8,3.9,8.9,241,100,90,90,0
2060,4,13,9,8.9,71.4,3.1,8.8,225,100,165,165,2
2060,4,13,10,9.8,71.9,2.7,6.5,246,100,268,264,7
2060,4,13,11,10.6,70.2,3.8,8.7,268,100,325,320,7
2060,4,13,12,11,69.2,3.5,7.9,274,100,311,302,11
2060,4,13,13,11.7,64.8,3.7,7.2,269,100,438,329,151
2060,4,13,14,12.3,64.2,2.2,6,258,100,392,260,210
2060,4,13,15,12.4,64.7,1.4,5.4,271,100,323,213,223
2060,4,13,16,12.3,64,1.5,6,243,100,94,94,0
2060,4,13,17,12.2,67.5,4,12.9,257,100,28,28,0
2060,4,13,18,11.3,72,7.7,18.4,245,100,0,0,0
2060,4,13,19,11.6,66.9,3.2,8.8,236,98,0,0,0
2060,4,13,20,11,71.7,1,4.4,158,96,0,0,0
2060,4,13,21,10.5,75.9,1,3.9,331,94,0,0,0
2060,4,13,22,10,77.7,1.5,4.9,314,92,0,0,0
2060,4,13,23,9.9,78.8,1.5,3,57,90,0,0,0
2060,4,14,0,9.5,82.9,0.8,2,42,88,0,0,0
2060,4,14,1,9.7,81.8,0.7,3.3,350,85,0,0,0
2060,4,14,2,9.3,84.1,0.6,2.9,43,83,0,0,0
2060,4,14,3,9.1,84.9,0.5,1.8,26,81,0,0,0
2060,4,14,4,8.9,86.5,0.4,1.7,39,79,1,0,0
2060,4,14,5,8.8,85.7,0.3,1.4,12,77,41,41,0
2060,4,14,6,9.2,82.5,0.6,2.6,34,75,121,90,122
2060,4,14,7,10.3,77.4,1,3.6,73,67,341,139,487
2060,4,14,8,11.8,72.5,1.1,4,75,58,391,226,296
2060,4,14,9,13.5,66.5,1.8,4.4,64,50,589,198,577
2060,4,14,10,15.4,59.5,1.7,6.9,327,42,669,182,647
2060,4,14,11,16.5,54.7,3,6.8,306,33,725,186,682
2060,4,14,12,17.9,50.7,2.7,7.6,302,25,701,200,644
2060,4,14,13,18.9,45.7,2.6,7.2,270,27,679,162,715
2060,4,14,14,19.5,40.7,2.5,7.1,270,29,520,181,540
2060,4,14,15,19.3,40.4,2.2,5,220,31,365,170,391
2060,4,14,16,19.3,39.7,1.2,4.6,197,33,264,100,480
2060,4,14,17,18.6,39.7,1,4,208,35,83,51,190
2060,4,14,18,17.9,42.6,2.1,4.7,119,38,6,6,0
2060,4,14,19,16.2,47.1,2.3,5.8,129,40,0,0,0
2060,4,14,20,14.7,54.2,2,4,102,42,0,0,0
2060,4,14,21,14,57.4,0.3,2.2,102,44,0,0,0
2060,4,14,22,13.2,59,0.2,1.1,57,46,0,0,0
2060,4,14,23,12.9,60.4,0.5,1.9,12,48,0,0,0
2060,4,15,0,12.6,64.3,0.4,1.4,46,50,0,0,0
2060,4,15,1,12.4,66.1,1.1,2.6,44,52,0,0,0
2060,4,15,2,12.3,65.9,0.3,1.2,75,54,0,0,0
2060,4,15,3,11.6,69.9,1.4,3.6,57,56,0,0,0
2060,4,15,4,11,73.9,0.8,1.9,23,58,0,0,0
2060,4,15,5,10.6,76,2,8.8,307,60,37,37,0
2060,4,15,6,11.5,76.4,4.7,13.5,297,62,66,66,0
2060,4,15,7,11.2,72.7,4.6,11.2,305,69,31,31,0
2060,4,15,8,9.9,72.1,5.7,13.5,272,75,78,78,0
2060,4,15,9,9.3,72.7,4.4,9.4,256,81,58,58,0
2060,4,15,10,9.4,70.2,3.1,8,220,88,112,112,0
2060,4,15,11,9.9,65.7,3.7,9.2,229,94,112,112,0
2060,4,15,12,10.5,62.6,2.9,6.3,219,100,128,128,0
2060,4,15,13,10.6,62.5,2.8,6,207,88,116,116,0
2060,4,15,14,11,61.3,2.4,5.8,197,75,123,123,0
2060,4,15,15,11.3,60.4,3.1,6.4,186,62,154,150,7
2060,4,15,16,12.1,56.8,3.5,7.8,185,50,290,114,507
2060,4,15,17,11.9,55.3,2.9,6.5,198,38,137,63,422
2060,4,15,18,10.8,59.3,2.2,5.8,192,25,11,0,0
2060,4,15,19,9.9,64.9,0.7,3.8,237,28,0,0,0
2060,4,15,20,9.2,68.4,0.9,3,259,31,0,0,0
2060,4,15,21,9,70.4,1,3,264,34,0,0,0
2060,4,15,22,9,72.8,1.2,2.9,68,38,0,0,0
2060,4,15,23,8.4,77.5,1,3,139,41,0,0,0
2060,4,16,0,7.8,77.6,0.5,2.5,206,44,0,0,0
2060,4,16,1,7.5,79.8,0.6,2.8,309,47,0,0,0
2060,4,16,2,7,81.3,0.5,3.9,165,50,0,0,0
2060,4,16,3,6.5,82.1,1.3,4.1,186,53,0,0,0
2060,4,16,4,6.3,81.6,1.4,4.2,144,56,3,0,0
2060,4,16,5,6.5,80.1,0.7,2.4,102,59,49,49,0
2060,4,16,6,6.9,76.9,0.4,2.5,75,62,197,50,564
2060,4,16,7,8.5,68.9,0.5,2.8,300,67,335,144,448
2060,4,16,8,9.8,63.7,0.7,2.5,282,71,245,207,66
2060,4,16,9,11.1,62.5,1.7,3.9,55,75,250,245,8
2060,4,16,10,12.2,62.6,1.8,5.4,39,79,385,333,68
2060,4,16,11,14,55.5,2.1,5.6,47,83,464,357,135
2060,4,16,12,15.7,46.2,3.1,7.2,46,88,599,311,367
2060,4,16,13,17.1,40.6,3.1,8.3,53,85,564,303,357
2060,4,16,14,17.8,39.7,2.1,6.3,55,83,374,281,147
2060,4,16,15,18.3,37.3,2.1,4.8,29,81,292,221,143
2060,4,16,16,18.3,36,2,5.5,59,79,143,131,32
2060,4,16,17,17.6,33.2,2.6,6.1,149,77,53,53,0
2060,4,16,18,16.4,34.4,2.4,5.8,127,75,7,7,0
2060,4,16,19,15.4,37.9,2.7,5.7,113,76,0,0,0
2060,4,16,20,15.1,38.5,2.3,4.5,107,77,0,0,0
2060,4,16,21,14.3,44.6,2.5,5.1,102,78,0,0,0
2060,4,16,22,13.2,53.3,2.5,6.7,102,79,0,0,0
2060,4,16,23,13.2,54,3.2,7.2,86,80,0,0,0
2060,4,17,0,12.2,62.7,2.9,6.8,63,81,0,0,0
2060,4,17,1,11.4,65,2.4,6.9,312,82,0,0,0
2060,4,17,2,11,67.9,2.7,7.1,308,83,0,0,0
2060,4,17,3,10.6,72,2.5,5.1,291,84,0,0,0
2060,4,17,4,10.3,73.7,1.5,3.9,298,85,0,0,0
2060,4,17,5,10.5,75.3,1.8,4.6,318,86,23,23,0
2060,4,17,6,10.7,77,2.9,7,294,88,71,71,0
2060,4,17,7,10.7,74.7,2.6,6.5,284,90,75,75,0
2060,4,17,8,10.9,74.8,3.5,8.6,267,92,39,39,0
2060,4,17,9,11.2,71,3.7,7.6,251,94,163,162,2
2060,4,17,10,11.9,64.5,4.1,9,268,96,299,291,10
2060,4,17,11,12,62.9,3.7,8.5,258,98,182,181,1
2060,4,17,12,11.9,63,3.4,7.1,261,100,111,111,0
2060,4,17,13,11.7,64.1,4.4,9.3,267,100,128,128,0
2060,4,17,14,11.2,68.7,2.9,6.1,241,100,73,73,0
2060,4,17,15,11,70.9,2.3,4.7,215,100,52,52,0
2060,4,17,16,10.9,71.5,2,4.1,192,100,31,31,0
2060,4,17,17,10.6,74.7,3.2,5.7,188,100,13,13,0
2060,4,17,18,10.3,78.3,2.1,5.8,209,100,3,3,0
2060,4,17,19,10.2,76.4,1.8,3.6,195,100,3,0,0
2060,4,17,20,10,75.2,1.4,3.5,201,100,0,0,0
2060,4,17,21,9.7,74.9,2,4.1,210,100,0,0,0
2060,4,17,22,9.3,78.2,1.5,3.5,200,100,0,0,0
2060,4,17,23,9,81.2,0.4,1.9,219,100,0,0,0
2060,4,18,0,8.9,80.7,0.6,2,237,100,0,0,0
2060,4,18,1,8.9,81.6,1.4,3.7,215,100,0,0,0
2060,4,18,2,8.9,84,1.6,4.9,147,100,0,0,0
2060,4,18,3,8.6,88.3,1,4.6,206,100,0,0,0
2060,4,18,4,8.6,90.5,1.6,4.1,192,100,0,0,0
2060,4,18,5,8.4,89.3,0.8,2.5,200,100,8,8,0
2060,4,18,6,8.3,88.9,0.8,2.3,200,100,27,27,0
2060,4,18,7,8.4,89,1.3,3.5,178,100,62,62,0
